timestamp,datapath_id,flow_id,ip_src,ip_dst,ip_proto,src_port,dst_port,packet_count,byte_count,duration_sec,duration_nsec,byte_rate,packet_rate,label
1764246568.69536,1,"(1, '10.0.0.4', '10.0.0.7', 6, 80, 46188)",10.0.0.4,10.0.0.7,6,80,46188,3,214,10,346000000,33.016508254127054,0.5002501250625311,web
1764246568.69536,1,"(1, '10.0.0.6', '10.0.0.2', 17, 48839, 5002)",10.0.0.6,10.0.0.2,17,48839,5002,364,550368,10,123000000,0.0,0.0,voip
1764246568.69536,1,"(1, '10.0.0.8', '10.0.0.1', 17, 53161, 5002)",10.0.0.8,10.0.0.1,17,53161,5002,344,520128,10,117000000,0.0,0.0,voip
1764246568.69536,1,"(1, '10.0.0.7', '10.0.0.1', 17, 58524, 5001)",10.0.0.7,10.0.0.1,17,58524,5001,1861,2813832,10,113000000,0.0,0.0,video
1764246568.69536,1,"(1, '10.0.0.5', '10.0.0.2', 17, 55174, 5001)",10.0.0.5,10.0.0.2,17,55174,5001,2850,4309200,10,113000000,0.0,0.0,video
1764246568.69536,1,"(1, '10.0.0.4', '10.0.0.5', 6, 80, 45092)",10.0.0.4,10.0.0.5,6,80,45092,21,1442,9,958000000,509.25462731365667,7.503751875937967,web
1764246568.69536,1,"(1, '10.0.0.6', '10.0.0.1', 17, 58363, 5001)",10.0.0.6,10.0.0.1,17,58363,5001,2301,3479112,8,110000000,0.0,0.0,video
1764246568.69536,1,"(1, '10.0.0.8', '10.0.0.1', 17, 39753, 5001)",10.0.0.8,10.0.0.1,17,39753,5001,2225,3364200,8,107000000,0.0,0.0,video
1764246568.69536,1,"(1, '10.0.0.2', '10.0.0.7', 6, 80, 37948)",10.0.0.2,10.0.0.7,6,80,37948,1333,88014,7,379000000,0.0,0.0,web
1764246568.69536,1,"(1, '10.0.0.5', '10.0.0.4', 6, 53074, 80)",10.0.0.5,10.0.0.4,6,53074,80,5,370,6,100000000,37.01850925462732,0.5002501250625313,web
1764246568.69536,1,"(1, '10.0.0.6', '10.0.0.3', 6, 42280, 80)",10.0.0.6,10.0.0.3,6,42280,80,5,370,6,95000000,74.03701850925464,1.0005002501250626,web
1764246568.69536,1,"(1, '10.0.0.8', '10.0.0.3', 17, 42053, 5003)",10.0.0.8,10.0.0.3,17,42053,5003,775,1171800,6,93000000,756.3781890945475,0.5002501250625313,background
1764246568.69536,1,"(1, '10.0.0.6', '10.0.0.4', 17, 43564, 5003)",10.0.0.6,10.0.0.4,17,43564,5003,1030,1557360,4,90000000,142955.47773886946,94.54727363681843,background
1764246568.69536,1,"(1, '10.0.0.8', '10.0.0.1', 17, 48177, 5003)",10.0.0.8,10.0.0.1,17,48177,5003,702,1061424,4,87000000,142955.47773886946,94.54727363681843,background
1764246568.69536,1,"(1, '10.0.0.6', '10.0.0.1', 17, 36405, 5002)",10.0.0.6,10.0.0.1,17,36405,5002,165,249480,2,92000000,118751.37568784392,78.5392696348174,voip
1764246568.69536,1,"(1, '10.0.0.7', '10.0.0.2', 17, 51796, 5003)",10.0.0.7,10.0.0.2,17,51796,5003,1039,1570968,2,89000000,748814.4072036018,495.24762381190595,background
1764246568.69536,1,"(1, '10.0.0.8', '10.0.0.3', 17, 54015, 5002)",10.0.0.8,10.0.0.3,17,54015,5002,216,326592,2,89000000,155813.90695347675,103.05152576288144,voip
1764246568.69536,1,"(1, '10.0.0.5', '10.0.0.4', 17, 55987, 5003)",10.0.0.5,10.0.0.4,17,55987,5003,993,1501416,2,89000000,715533.7668834417,473.2366183091546,background
1764246568.69536,1,"(1, '10.0.0.7', '10.0.0.3', 17, 44572, 5003)",10.0.0.7,10.0.0.3,17,44572,5003,29,43848,0,66000000,0.0,0.0,background
1764246568.69536,1,"(1, '10.0.0.3', '10.0.0.8', 1, 0, 0)",10.0.0.3,10.0.0.8,1,0,0,25,14750,22,79000000,590.2951475737862,1.0005002501250613,control_traffic
1764246568.69536,1,"(1, '10.0.0.1', '10.0.0.7', 1, 0, 0)",10.0.0.1,10.0.0.7,1,0,0,15,8850,19,676000000,0.0,0.0,control_traffic
1764246568.69536,1,"(1, '10.0.0.1', '10.0.0.8', 1, 0, 0)",10.0.0.1,10.0.0.8,1,0,0,17,10030,15,625000000,590.2951475737867,1.0005002501250622,control_traffic
1764246568.69536,1,"(1, '10.0.0.2', '10.0.0.7', 1, 0, 0)",10.0.0.2,10.0.0.7,1,0,0,12,7080,13,968000000,2066.0330165082537,3.501750875437718,control_traffic
1764246568.69536,1,"(1, '10.0.0.2', '10.0.0.6', 1, 0, 0)",10.0.0.2,10.0.0.6,1,0,0,7,4130,9,992000000,0.0,0.0,control_traffic
1764246568.69536,1,"(1, '10.0.0.2', '10.0.0.5', 1, 0, 0)",10.0.0.2,10.0.0.5,1,0,0,3,1770,9,67000000,0.0,0.0,control_traffic
1764246568.69536,1,"(1, '10.0.0.1', '10.0.0.6', 1, 0, 0)",10.0.0.1,10.0.0.6,1,0,0,6,3540,6,425000000,1180.590295147574,2.001000500250125,control_traffic
1764246568.69536,1,"(1, '10.0.0.4', '10.0.0.6', 1, 0, 0)",10.0.0.4,10.0.0.6,1,0,0,3,1770,3,918000000,590.2951475737868,1.0005002501250624,control_traffic
1764246568.69536,1,"(1, '10.0.0.3', '10.0.0.7', 1, 0, 0)",10.0.0.3,10.0.0.7,1,0,0,1,590,0,7000000,0.0,0.0,control_traffic
1764246570.6671734,20,"(20, '10.0.0.5', '10.0.0.3', 6, 34816, 80)",10.0.0.5,10.0.0.3,6,34816,80,6,1876,18,642000000,0.0,0.0,web
1764246570.6671734,20,"(20, '10.0.0.7', '10.0.0.4', 6, 46188, 80)",10.0.0.7,10.0.0.4,6,46188,80,8,2016,16,823000000,756.243756243756,0.49950049950049935,web
1764246570.6671734,20,"(20, '10.0.0.3', '10.0.0.5', 6, 80, 34816)",10.0.0.3,10.0.0.5,6,80,34816,5,342,15,918000000,0.0,0.0,web
1764246570.6671734,20,"(20, '10.0.0.5', '10.0.0.4', 6, 45092, 80)",10.0.0.5,10.0.0.4,6,45092,80,26,29272,14,446000000,0.0,0.0,web
1764246570.6671734,20,"(20, '10.0.0.4', '10.0.0.7', 6, 80, 46188)",10.0.0.4,10.0.0.7,6,80,46188,4,288,13,401000000,0.0,0.0,web
1764246570.6671734,20,"(20, '10.0.0.7', '10.0.0.2', 6, 37948, 80)",10.0.0.7,10.0.0.2,6,37948,80,1350,4021344,13,78000000,0.0,0.0,web
1764246570.6671734,20,"(20, '10.0.0.5', '10.0.0.2', 17, 55174, 5001)",10.0.0.5,10.0.0.2,17,55174,5001,2501,3781512,12,108000000,0.0,0.0,video
1764246570.6671734,20,"(20, '10.0.0.7', '10.0.0.1', 17, 58524, 5001)",10.0.0.7,10.0.0.1,17,58524,5001,1529,2311848,12,108000000,0.0,0.0,video
1764246570.6671734,20,"(20, '10.0.0.6', '10.0.0.2', 17, 48839, 5002)",10.0.0.6,10.0.0.2,17,48839,5002,257,388584,12,103000000,0.0,0.0,voip
1764246570.6671734,20,"(20, '10.0.0.8', '10.0.0.1', 17, 53161, 5002)",10.0.0.8,10.0.0.1,17,53161,5002,231,349272,12,95000000,0.0,0.0,voip
1764246570.6671734,20,"(20, '10.0.0.4', '10.0.0.5', 6, 80, 45092)",10.0.0.4,10.0.0.5,6,80,45092,22,1516,11,970000000,0.0,0.0,web
1764246570.6671734,20,"(20, '10.0.0.2', '10.0.0.7', 6, 80, 37948)",10.0.0.2,10.0.0.7,6,80,37948,1334,88088,9,538000000,0.0,0.0,web
1764246570.6671734,20,"(20, '10.0.0.6', '10.0.0.1', 17, 58363, 5001)",10.0.0.6,10.0.0.1,17,58363,5001,1599,2417688,9,465000000,0.0,0.0,video
1764246570.6671734,20,"(20, '10.0.0.8', '10.0.0.1', 17, 39753, 5001)",10.0.0.8,10.0.0.1,17,39753,5001,1520,2298240,9,460000000,0.0,0.0,video
1764246570.6671734,20,"(20, '10.0.0.8', '10.0.0.3', 17, 42053, 5003)",10.0.0.8,10.0.0.3,17,42053,5003,772,1167264,7,446000000,0.0,0.0,background
1764246570.6671734,20,"(20, '10.0.0.5', '10.0.0.4', 6, 53074, 80)",10.0.0.5,10.0.0.4,6,53074,80,459,1329242,7,106000000,663809.1908091909,227.2727272727273,web
1764246570.6671734,20,"(20, '10.0.0.6', '10.0.0.3', 6, 42280, 80)",10.0.0.6,10.0.0.3,6,42280,80,260,738356,7,42000000,368661.3386613387,127.87212787212789,web
1764246570.6671734,20,"(20, '10.0.0.6', '10.0.0.4', 17, 43564, 5003)",10.0.0.6,10.0.0.4,17,43564,5003,1025,1549800,5,973000000,0.0,0.0,background
1764246570.6671734,20,"(20, '10.0.0.8', '10.0.0.1', 17, 48177, 5003)",10.0.0.8,10.0.0.1,17,48177,5003,701,1059912,5,963000000,755.2447552447552,0.49950049950049946,background
1764246570.6671734,20,"(20, '10.0.0.7', '10.0.0.2', 17, 51796, 5003)",10.0.0.7,10.0.0.2,17,51796,5003,1193,1803816,4,4000000,120083.91608391609,79.42057942057943,background
1764246570.6671734,20,"(20, '10.0.0.6', '10.0.0.1', 17, 36405, 5002)",10.0.0.6,10.0.0.1,17,36405,5002,319,482328,3,990000000,117818.18181818181,77.92207792207792,voip
1764246570.6671734,20,"(20, '10.0.0.5', '10.0.0.4', 17, 55987, 5003)",10.0.0.5,10.0.0.4,17,55987,5003,1142,1726704,3,985000000,118573.4265734266,78.42157842157843,background
1764246570.6671734,20,"(20, '10.0.0.8', '10.0.0.3', 17, 54015, 5002)",10.0.0.8,10.0.0.3,17,54015,5002,370,559440,3,978000000,117818.18181818184,77.92207792207793,voip
1764246570.6671734,20,"(20, '10.0.0.4', '10.0.0.5', 6, 80, 53074)",10.0.0.4,10.0.0.5,6,80,53074,447,29558,3,929000000,14727.272727272726,222.77722277722276,web
1764246570.6671734,20,"(20, '10.0.0.3', '10.0.0.6', 6, 80, 42280)",10.0.0.3,10.0.0.6,6,80,42280,242,16028,3,868000000,7969.03096903097,120.37962037962039,web
1764246570.6671734,20,"(20, '10.0.0.7', '10.0.0.3', 17, 44572, 5003)",10.0.0.7,10.0.0.3,17,44572,5003,708,1070496,2,55000000,517342.6573426573,342.15784215784214,background
1764246570.6671734,20,"(20, '10.0.0.3', '10.0.0.8', 1, 0, 0)",10.0.0.3,10.0.0.8,1,0,0,28,16520,24,92000000,589.4105894105898,0.9990009990009996,control_traffic
1764246570.6671734,20,"(20, '10.0.0.1', '10.0.0.7', 1, 0, 0)",10.0.0.1,10.0.0.7,1,0,0,17,10030,21,697000000,0.0,0.0,control_traffic
1764246570.6671734,20,"(20, '10.0.0.1', '10.0.0.8', 1, 0, 0)",10.0.0.1,10.0.0.8,1,0,0,18,10620,17,637000000,0.0,0.0,control_traffic
1764246570.6671734,20,"(20, '10.0.0.2', '10.0.0.7', 1, 0, 0)",10.0.0.2,10.0.0.7,1,0,0,16,9440,15,982000000,589.4105894105898,0.9990009990009996,control_traffic
1764246570.6671734,20,"(20, '10.0.0.2', '10.0.0.5', 1, 0, 0)",10.0.0.2,10.0.0.5,1,0,0,4,2360,12,72000000,0.0,0.0,control_traffic
1764246570.6671734,20,"(20, '10.0.0.2', '10.0.0.6', 1, 0, 0)",10.0.0.2,10.0.0.6,1,0,0,8,4720,12,26000000,0.0,0.0,control_traffic
1764246570.6671734,20,"(20, '10.0.0.1', '10.0.0.6', 1, 0, 0)",10.0.0.1,10.0.0.6,1,0,0,12,7080,9,426000000,589.4105894105895,0.9990009990009991,control_traffic
1764246570.6671734,20,"(20, '10.0.0.4', '10.0.0.6', 1, 0, 0)",10.0.0.4,10.0.0.6,1,0,0,5,2950,5,930000000,0.0,0.0,control_traffic
1764246570.6671734,20,"(20, '10.0.0.4', '10.0.0.5', 1, 0, 0)",10.0.0.4,10.0.0.5,1,0,0,5,2950,3,943000000,589.4105894105893,0.9990009990009989,control_traffic
1764246570.6671734,20,"(20, '10.0.0.3', '10.0.0.7', 1, 0, 0)",10.0.0.3,10.0.0.7,1,0,0,3,1770,2,20000000,294.70529470529465,0.49950049950049946,control_traffic
1764246570.6796134,1,"(1, '10.0.0.5', '10.0.0.3', 6, 34816, 80)",10.0.0.5,10.0.0.3,6,34816,80,10,2208,20,151000000,0.0,0.0,web
1764246570.6796134,1,"(1, '10.0.0.7', '10.0.0.4', 6, 46188, 80)",10.0.0.7,10.0.0.4,6,46188,80,11,2282,18,138000000,756.2437562437553,0.4995004995004989,web
1764246570.6796134,1,"(1, '10.0.0.5', '10.0.0.4', 6, 45092, 80)",10.0.0.5,10.0.0.4,6,45092,80,30,29604,16,136000000,0.0,0.0,web
1764246570.6796134,1,"(1, '10.0.0.3', '10.0.0.5', 6, 80, 34816)",10.0.0.3,10.0.0.5,6,80,34816,4,268,14,909000000,0.0,0.0,web
1764246570.6796134,1,"(1, '10.0.0.7', '10.0.0.2', 6, 37948, 80)",10.0.0.7,10.0.0.2,6,37948,80,1352,4021492,14,131000000,0.0,0.0,web
1764246570.6796134,1,"(1, '10.0.0.4', '10.0.0.7', 6, 80, 46188)",10.0.0.4,10.0.0.7,6,80,46188,3,214,12,348000000,0.0,0.0,web
1764246570.6796134,1,"(1, '10.0.0.6', '10.0.0.2', 17, 48839, 5002)",10.0.0.6,10.0.0.2,17,48839,5002,364,550368,12,125000000,0.0,0.0,voip
1764246570.6796134,1,"(1, '10.0.0.8', '10.0.0.1', 17, 53161, 5002)",10.0.0.8,10.0.0.1,17,53161,5002,344,520128,12,119000000,0.0,0.0,voip
1764246570.6796134,1,"(1, '10.0.0.7', '10.0.0.1', 17, 58524, 5001)",10.0.0.7,10.0.0.1,17,58524,5001,1861,2813832,12,115000000,0.0,0.0,video
1764246570.6796134,1,"(1, '10.0.0.5', '10.0.0.2', 17, 55174, 5001)",10.0.0.5,10.0.0.2,17,55174,5001,2850,4309200,12,115000000,0.0,0.0,video
1764246570.6796134,1,"(1, '10.0.0.4', '10.0.0.5', 6, 80, 45092)",10.0.0.4,10.0.0.5,6,80,45092,21,1442,11,960000000,0.0,0.0,web
1764246570.6796134,1,"(1, '10.0.0.6', '10.0.0.1', 17, 58363, 5001)",10.0.0.6,10.0.0.1,17,58363,5001,2301,3479112,10,112000000,0.0,0.0,video
1764246570.6796134,1,"(1, '10.0.0.8', '10.0.0.1', 17, 39753, 5001)",10.0.0.8,10.0.0.1,17,39753,5001,2225,3364200,10,109000000,0.0,0.0,video
1764246570.6796134,1,"(1, '10.0.0.2', '10.0.0.7', 6, 80, 37948)",10.0.0.2,10.0.0.7,6,80,37948,1333,88014,9,381000000,0.0,0.0,web
1764246570.6796134,1,"(1, '10.0.0.5', '10.0.0.4', 6, 53074, 80)",10.0.0.5,10.0.0.4,6,53074,80,515,1492226,8,102000000,745182.8171828169,254.74525474525467,web
1764246570.6796134,1,"(1, '10.0.0.6', '10.0.0.3', 6, 42280, 80)",10.0.0.6,10.0.0.3,6,42280,80,280,794708,8,97000000,396772.22777222784,137.36263736263737,web
1764246570.6796134,1,"(1, '10.0.0.8', '10.0.0.3', 17, 42053, 5003)",10.0.0.8,10.0.0.3,17,42053,5003,775,1171800,8,95000000,0.0,0.0,background
1764246570.6796134,1,"(1, '10.0.0.6', '10.0.0.4', 17, 43564, 5003)",10.0.0.6,10.0.0.4,17,43564,5003,1030,1557360,6,92000000,0.0,0.0,background
1764246570.6796134,1,"(1, '10.0.0.8', '10.0.0.1', 17, 48177, 5003)",10.0.0.8,10.0.0.1,17,48177,5003,703,1062936,6,89000000,755.244755244755,0.49950049950049935,background
1764246570.6796134,1,"(1, '10.0.0.6', '10.0.0.1', 17, 36405, 5002)",10.0.0.6,10.0.0.1,17,36405,5002,342,517104,4,94000000,133678.32167832166,88.4115884115884,voip
1764246570.6796134,1,"(1, '10.0.0.7', '10.0.0.2', 17, 51796, 5003)",10.0.0.7,10.0.0.2,17,51796,5003,1216,1838592,4,91000000,133678.32167832166,88.4115884115884,background
1764246570.6796134,1,"(1, '10.0.0.8', '10.0.0.3', 17, 54015, 5002)",10.0.0.8,10.0.0.3,17,54015,5002,392,592704,4,91000000,132923.0769230769,87.9120879120879,voip
1764246570.6796134,1,"(1, '10.0.0.5', '10.0.0.4', 17, 55987, 5003)",10.0.0.5,10.0.0.4,17,55987,5003,1168,1766016,4,91000000,132167.83216783215,87.4125874125874,background
1764246570.6796134,1,"(1, '10.0.0.4', '10.0.0.5', 6, 80, 53074)",10.0.0.4,10.0.0.5,6,80,53074,446,29484,2,982000000,14727.272727272726,222.77722277722276,web
1764246570.6796134,1,"(1, '10.0.0.3', '10.0.0.6', 6, 80, 42280)",10.0.0.3,10.0.0.6,6,80,42280,238,15756,2,919000000,7870.129870129871,118.8811188811189,web
1764246570.6796134,1,"(1, '10.0.0.8', '10.0.0.3', 6, 60706, 80)",10.0.0.8,10.0.0.3,6,60706,80,1,74,2,71000000,36.963036963036956,0.49950049950049946,web
1764246570.6796134,1,"(1, '10.0.0.7', '10.0.0.3', 17, 44572, 5003)",10.0.0.7,10.0.0.3,17,44572,5003,811,1226232,2,68000000,590601.3986013986,390.6093906093906,background
1764246570.6796134,1,"(1, '10.0.0.7', '10.0.0.3', 17, 60682, 5001)",10.0.0.7,10.0.0.3,17,60682,5001,13,19656,0,43000000,0.0,0.0,video
1764246570.6796134,1,"(1, '10.0.0.6', '10.0.0.2', 17, 60076, 5003)",10.0.0.6,10.0.0.2,17,60076,5003,4,6048,0,42000000,0.0,0.0,background
1764246570.6796134,1,"(1, '10.0.0.3', '10.0.0.8', 1, 0, 0)",10.0.0.3,10.0.0.8,1,0,0,27,15930,24,81000000,589.4105894105898,0.9990009990009996,control_traffic
1764246570.6796134,1,"(1, '10.0.0.1', '10.0.0.7', 1, 0, 0)",10.0.0.1,10.0.0.7,1,0,0,15,8850,21,678000000,0.0,0.0,control_traffic
1764246570.6796134,1,"(1, '10.0.0.1', '10.0.0.8', 1, 0, 0)",10.0.0.1,10.0.0.8,1,0,0,17,10030,17,627000000,0.0,0.0,control_traffic
1764246570.6796134,1,"(1, '10.0.0.2', '10.0.0.7', 1, 0, 0)",10.0.0.2,10.0.0.7,1,0,0,14,8260,15,970000000,589.4105894105892,0.9990009990009987,control_traffic
1764246570.6796134,1,"(1, '10.0.0.2', '10.0.0.6', 1, 0, 0)",10.0.0.2,10.0.0.6,1,0,0,7,4130,11,994000000,0.0,0.0,control_traffic
1764246570.6796134,1,"(1, '10.0.0.2', '10.0.0.5', 1, 0, 0)",10.0.0.2,10.0.0.5,1,0,0,3,1770,11,69000000,0.0,0.0,control_traffic
1764246570.6796134,1,"(1, '10.0.0.1', '10.0.0.6', 1, 0, 0)",10.0.0.1,10.0.0.6,1,0,0,8,4720,8,427000000,589.4105894105895,0.9990009990009991,control_traffic
1764246570.6796134,1,"(1, '10.0.0.4', '10.0.0.6', 1, 0, 0)",10.0.0.4,10.0.0.6,1,0,0,3,1770,5,920000000,0.0,0.0,control_traffic
1764246570.6796134,1,"(1, '10.0.0.4', '10.0.0.5', 1, 0, 0)",10.0.0.4,10.0.0.5,1,0,0,2,1180,2,944000000,589.4105894105895,0.9990009990009991,control_traffic
1764246570.6796134,1,"(1, '10.0.0.3', '10.0.0.7', 1, 0, 0)",10.0.0.3,10.0.0.7,1,0,0,2,1180,2,9000000,294.70529470529476,0.4995004995004996,control_traffic
1764246570.6802082,2,"(2, '10.0.0.5', '10.0.0.3', 6, 34816, 80)",10.0.0.5,10.0.0.3,6,34816,80,5,1802,17,655000000,0.0,0.0,web
1764246570.6802082,2,"(2, '10.0.0.3', '10.0.0.5', 6, 80, 34816)",10.0.0.3,10.0.0.5,6,80,34816,6,416,16,805000000,0.0,0.0,web
1764246570.6802082,2,"(2, '10.0.0.7', '10.0.0.4', 6, 46188, 80)",10.0.0.7,10.0.0.4,6,46188,80,6,428,15,931000000,0.0,0.0,web
1764246570.6802082,2,"(2, '10.0.0.4', '10.0.0.7', 6, 80, 46188)",10.0.0.4,10.0.0.7,6,80,46188,5,362,14,344000000,0.0,0.0,web
1764246570.6802082,2,"(2, '10.0.0.5', '10.0.0.4', 6, 45092, 80)",10.0.0.5,10.0.0.4,6,45092,80,25,29198,13,429000000,0.0,0.0,web
1764246570.6802082,2,"(2, '10.0.0.4', '10.0.0.5', 6, 80, 45092)",10.0.0.4,10.0.0.5,6,80,45092,23,1590,13,10000000,0.0,0.0,web
1764246570.6802082,2,"(2, '10.0.0.5', '10.0.0.2', 17, 55174, 5001)",10.0.0.5,10.0.0.2,17,55174,5001,2497,3775464,12,98000000,0.0,0.0,video
1764246570.6802082,2,"(2, '10.0.0.7', '10.0.0.1', 17, 58524, 5001)",10.0.0.7,10.0.0.1,17,58524,5001,1526,2307312,12,97000000,0.0,0.0,video
1764246570.6802082,2,"(2, '10.0.0.7', '10.0.0.2', 6, 37948, 80)",10.0.0.7,10.0.0.2,6,37948,80,1349,4021270,12,87000000,0.0,0.0,web
1764246570.6802082,2,"(2, '10.0.0.6', '10.0.0.2', 17, 48839, 5002)",10.0.0.6,10.0.0.2,17,48839,5002,256,387072,12,80000000,0.0,0.0,voip
1764246570.6802082,2,"(2, '10.0.0.8', '10.0.0.1', 17, 53161, 5002)",10.0.0.8,10.0.0.1,17,53161,5002,229,346248,12,68000000,0.0,0.0,voip
1764246570.6802082,2,"(2, '10.0.0.2', '10.0.0.7', 6, 80, 37948)",10.0.0.2,10.0.0.7,6,80,37948,1335,88162,10,547000000,0.0,0.0,web
1764246570.6802082,2,"(2, '10.0.0.6', '10.0.0.1', 17, 58363, 5001)",10.0.0.6,10.0.0.1,17,58363,5001,1592,2407104,9,451000000,0.0,0.0,video
1764246570.6802082,2,"(2, '10.0.0.8', '10.0.0.1', 17, 39753, 5001)",10.0.0.8,10.0.0.1,17,39753,5001,1514,2289168,9,451000000,0.0,0.0,video
1764246570.6802082,2,"(2, '10.0.0.8', '10.0.0.3', 17, 42053, 5003)",10.0.0.8,10.0.0.3,17,42053,5003,769,1162728,7,436000000,0.0,0.0,background
1764246570.6802082,2,"(2, '10.0.0.6', '10.0.0.4', 17, 43564, 5003)",10.0.0.6,10.0.0.4,17,43564,5003,1024,1548288,5,959000000,0.0,0.0,background
1764246570.6802082,2,"(2, '10.0.0.5', '10.0.0.4', 6, 53074, 80)",10.0.0.5,10.0.0.4,6,53074,80,457,1326206,5,958000000,662329.6703296703,226.77322677322675,web
1764246570.6802082,2,"(2, '10.0.0.8', '10.0.0.1', 17, 48177, 5003)",10.0.0.8,10.0.0.1,17,48177,5003,700,1058400,5,951000000,1510.4895104895106,0.9990009990009991,background
1764246570.6802082,2,"(2, '10.0.0.6', '10.0.0.3', 6, 42280, 80)",10.0.0.6,10.0.0.3,6,42280,80,254,723472,5,872000000,361263.7362637363,125.37462537462538,web
1764246570.6802082,2,"(2, '10.0.0.4', '10.0.0.5', 6, 80, 53074)",10.0.0.4,10.0.0.5,6,80,53074,448,29632,4,811000000,14727.27272727273,222.7772227772228,web
1764246570.6802082,2,"(2, '10.0.0.3', '10.0.0.6', 6, 80, 42280)",10.0.0.3,10.0.0.6,6,80,42280,244,16168,4,742000000,8001.998001998003,120.87912087912089,web
1764246570.6802082,2,"(2, '10.0.0.7', '10.0.0.2', 17, 51796, 5003)",10.0.0.7,10.0.0.2,17,51796,5003,1190,1799280,3,978000000,119328.67132867133,78.92107892107893,background
1764246570.6802082,2,"(2, '10.0.0.6', '10.0.0.1', 17, 36405, 5002)",10.0.0.6,10.0.0.1,17,36405,5002,317,479304,3,972000000,117818.18181818184,77.92207792207793,voip
1764246570.6802082,2,"(2, '10.0.0.5', '10.0.0.4', 17, 55987, 5003)",10.0.0.5,10.0.0.4,17,55987,5003,1136,1717632,3,972000000,117818.18181818184,77.92207792207793,background
1764246570.6802082,2,"(2, '10.0.0.8', '10.0.0.3', 17, 54015, 5002)",10.0.0.8,10.0.0.3,17,54015,5002,367,554904,3,965000000,117818.18181818184,77.92207792207793,voip
1764246570.6802082,2,"(2, '10.0.0.7', '10.0.0.3', 17, 44572, 5003)",10.0.0.7,10.0.0.3,17,44572,5003,698,1055376,2,48000000,513566.4335664335,339.6603396603396,background
1764246570.6802082,2,"(2, '10.0.0.3', '10.0.0.8', 1, 0, 0)",10.0.0.3,10.0.0.8,1,0,0,29,17110,24,108000000,589.4105894105898,0.9990009990009996,control_traffic
1764246570.6802082,2,"(2, '10.0.0.1', '10.0.0.7', 1, 0, 0)",10.0.0.1,10.0.0.7,1,0,0,19,11210,21,706000000,0.0,0.0,control_traffic
1764246570.6802082,2,"(2, '10.0.0.1', '10.0.0.8', 1, 0, 0)",10.0.0.1,10.0.0.8,1,0,0,19,11210,17,646000000,0.0,0.0,control_traffic
1764246570.6802082,2,"(2, '10.0.0.2', '10.0.0.7', 1, 0, 0)",10.0.0.2,10.0.0.7,1,0,0,18,10620,15,995000000,589.4105894105898,0.9990009990009996,control_traffic
1764246570.6802082,2,"(2, '10.0.0.2', '10.0.0.5', 1, 0, 0)",10.0.0.2,10.0.0.5,1,0,0,8,4720,12,81000000,0.0,0.0,control_traffic
1764246570.6802082,2,"(2, '10.0.0.2', '10.0.0.6', 1, 0, 0)",10.0.0.2,10.0.0.6,1,0,0,9,5310,12,49000000,0.0,0.0,control_traffic
1764246570.6802082,2,"(2, '10.0.0.1', '10.0.0.6', 1, 0, 0)",10.0.0.1,10.0.0.6,1,0,0,14,8260,9,438000000,589.4105894105892,0.9990009990009987,control_traffic
1764246570.6802082,2,"(2, '10.0.0.4', '10.0.0.6', 1, 0, 0)",10.0.0.4,10.0.0.6,1,0,0,8,4720,5,941000000,0.0,0.0,control_traffic
1764246570.6802082,2,"(2, '10.0.0.4', '10.0.0.5', 1, 0, 0)",10.0.0.4,10.0.0.5,1,0,0,8,4720,3,955000000,589.4105894105893,0.9990009990009989,control_traffic
1764246570.6802082,2,"(2, '10.0.0.3', '10.0.0.7', 1, 0, 0)",10.0.0.3,10.0.0.7,1,0,0,6,3540,2,29000000,294.70529470529476,0.4995004995004996,control_traffic
1764246572.673848,20,"(20, '10.0.0.5', '10.0.0.3', 6, 34816, 80)",10.0.0.5,10.0.0.3,6,34816,80,6,1876,20,644000000,0.0,0.0,web
1764246572.673848,20,"(20, '10.0.0.7', '10.0.0.4', 6, 46188, 80)",10.0.0.7,10.0.0.4,6,46188,80,8,2016,18,825000000,0.0,0.0,web
1764246572.673848,20,"(20, '10.0.0.3', '10.0.0.5', 6, 80, 34816)",10.0.0.3,10.0.0.5,6,80,34816,5,342,17,920000000,0.0,0.0,web
1764246572.673848,20,"(20, '10.0.0.5', '10.0.0.4', 6, 45092, 80)",10.0.0.5,10.0.0.4,6,45092,80,26,29272,16,448000000,0.0,0.0,web
1764246572.673848,20,"(20, '10.0.0.4', '10.0.0.7', 6, 80, 46188)",10.0.0.4,10.0.0.7,6,80,46188,5,342,15,403000000,26.973026973026965,0.49950049950049935,web
1764246572.673848,20,"(20, '10.0.0.7', '10.0.0.2', 6, 37948, 80)",10.0.0.7,10.0.0.2,6,37948,80,1350,4021344,15,80000000,0.0,0.0,web
1764246572.673848,20,"(20, '10.0.0.5', '10.0.0.2', 17, 55174, 5001)",10.0.0.5,10.0.0.2,17,55174,5001,2501,3781512,14,110000000,0.0,0.0,video
1764246572.673848,20,"(20, '10.0.0.7', '10.0.0.1', 17, 58524, 5001)",10.0.0.7,10.0.0.1,17,58524,5001,1529,2311848,14,110000000,0.0,0.0,video
1764246572.673848,20,"(20, '10.0.0.6', '10.0.0.2', 17, 48839, 5002)",10.0.0.6,10.0.0.2,17,48839,5002,257,388584,14,105000000,0.0,0.0,voip
1764246572.673848,20,"(20, '10.0.0.8', '10.0.0.1', 17, 53161, 5002)",10.0.0.8,10.0.0.1,17,53161,5002,231,349272,14,97000000,0.0,0.0,voip
